page_id,page_title,page_url,links,pagerank
2482,ReactPSPLUS to Reactivate PS Plus Games on PS4 5.05 by Thunder07,https://www.psxhax.com/threads/reactpsplus-to-reactivate-ps-plus-games-on-ps4-5-05-by-thunder07.5486/,https://www.psxhax.com/threads/ps4-kernel-exploit-5-05-by-specterdev-kernel-dumper-and-payloads.5315/,0.0001264475456129181
357,PS5 Server Pico Project for Raspberry Pi Pico W by Stooged,https://www.psxhax.com/threads/ps5-server-pico-project-for-raspberry-pi-pico-w-by-stooged.14444/,"https://www.psxhax.com/threads/ps5-kernel-exploit-v1-01-for-4-03-4-50-4-51-ps5-elf-loader.14442/,https://www.psxhax.com/threads/ps5-server-project-for-esp8266-d1-mini-pro-in-development-by-stooged.9221/",0.0001263589501746948
4038,PS4 Kexec-Style Code to Load Linux Kernel from Orbis OS,https://www.psxhax.com/threads/ps4-kexec-style-code-to-load-linux-kernel-from-orbis-os.208/,https://www.psxhax.com/threads/fail0verflows-linux-on-ps4-3d-drivers-working-radeon-patches.117/,0.00012616890349894093
81,Latest PlayStation 5 Game Trailer Videos in PS5 Scene (Part 1),https://www.psxhax.com/threads/latest-playstation-5-game-trailer-videos-in-ps5-scene-part-1.15645/,https://www.psxhax.com/threads/playstation-vr2-tech-talk-and-new-ps5-game-trailers-part-2.15459/,0.0001260586592197066
3073,MTX Key ModChip Installation Process for PS4 Pro 1TB by YoyoStation,https://www.psxhax.com/threads/mtx-key-modchip-installation-process-for-ps4-pro-1tb-by-yoyostation.2561/,https://www.psxhax.com/threads/poll-release-an-open-source-ps4-savedata-editor-when-ready.2560/,0.0001260586592197066
3058,E3 Share: PS4 Gamesharing MTX Key ModChip Clone by E3-Tech Team,https://www.psxhax.com/threads/e3-share-ps4-gamesharing-mtx-key-modchip-clone-by-e3-tech-team.2593/,"https://www.psxhax.com/threads/ps4-mtx-key-chinese-hardware-mod-for-gamesharing-on-4-71-firmware.2489/,https://www.psxhax.com/threads/ps4-modchip-matrix-mtx-key-for-firmware-4-71-4-72-demo-video.2498/page-2#post-26656,https://www.psxhax.com/threads/ps4-modchip-matrix-mtx-key-for-firmware-4-71-4-72-demo-video.2498/page-7#post-26755",0.00012605460775593947
1665,Grand Theft Auto Online PS4 Bunker Automation Utility by Chiggy Playz,https://www.psxhax.com/threads/grand-theft-auto-online-ps4-bunker-automation-utility-by-chiggy-playz.7267/,"https://www.psxhax.com/threads/gta-online-chiliad-mystery-gurus-reveal-alien-crash-site-in-gta-v.2464/,https://www.psxhax.com/threads/grand-theft-auto-v-ps4-glitches-with-demonstration-videos.5965/,https://www.psxhax.com/threads/criminal-enterprise-starter-pack-for-grand-theft-auto-online-details.3261/,https://www.psxhax.com/threads/the-diamond-casino-resort-hits-gta-online-on-ps4-july-23rd.6926/,https://www.psxhax.com/threads/grand-theft-auto-online-ps4-after-hours-los-santos-nightclub.5876/,https://www.psxhax.com/threads/grand-theft-auto-v-online-tunables-updated-and-decrypted-for-ps4.1756/",0.00012580642940139553
1985,Pinball Wizard PS4 Homebrew Game PKG by SnakePlissken,https://www.psxhax.com/threads/pinball-wizard-ps4-homebrew-game-pkg-by-snakeplissken.6830/,https://www.psxhax.com/threads/block-buster-ps4-homebrew-pkgs-by-snakeplissken.6607/,0.00012580642940139553
2730,PS4 PUP Unpacker by Thunder07 to Unpack Decrypted PS4 PUP Images,https://www.psxhax.com/threads/ps4-pup-unpacker-by-thunder07-to-unpack-decrypted-ps4-pup-images.3467/,"https://www.psxhax.com/threads/ps4-pup_decrypt-pup_unpack-decrypt-unpack-ps4-updates-by-idc.1602/,https://www.psxhax.com/threads/ps4-pup-unpacker-by-thunder07-to-unpack-decrypted-ps4-pup-images.3467/page-2#post-39353,https://www.psxhax.com/threads/ps4-pkgdec-tool-to-decrypt-encrypted-package-entries-by-redeyex32.3254/",0.00012578826544697966
170,Mast1c0re USB Game Loader WIP by McCaulay & PS4 / PS5 Mast1c0re Payloader,https://www.psxhax.com/threads/mast1c0re-usb-game-loader-wip-by-mccaulay-ps4-ps5-mast1c0re-payloader.15254/,"https://www.psxhax.com/threads/ps5-jar-loader-iso-remote-jar-loader-for-playstation-5-ps5-versions-elf.14685/,https://www.psxhax.com/threads/live-from-ps5-trailer-and-playstation-5-console-supply-increase.15086/,https://www.psxhax.com/threads/new-retroarch-cores-more-emulator-features-for-ps4-ps5-scene.15234/,https://www.psxhax.com/threads/retroarch-ps2-emulators-pack-for-ps4-ps5-scene-by-markus95.15217/,https://www.psxhax.com/threads/mast1c0re-arbitrary-ps2-code-elf-loader-ps5-rop-chain-execution-ps4-demos.15053/,https://www.psxhax.com/threads/mast1c0re-hacking-ps4-ps5-with-userland-exploit-via-ps2-emulator-by-cturt.14199/,https://www.psxhax.com/threads/pgen-genesis-megadrive-emulator-for-ps2-on-ps4-ps5-via-markus95.15204/,https://www.psxhax.com/threads/mast1c0re-ps2-usb-network-elf-loader-game-loader-ps4-ps5-updates.15271/,https://www.psxhax.com/threads/robinson-the-journey-ps4-on-ps5-via-np-ps4appcategory-txt-edit-by-kempy161.14423/post-215873,https://www.psxhax.com/threads/beats-of-rage-ps2-homebrew-game-mods-on-ps4-ps5-by-markus95.15214/",0.00012573122407956935
2055,"PS4 System Software / Firmware 6.51 Released, Don't Update!",https://www.psxhax.com/threads/ps4-system-software-firmware-6-51-released-dont-update.6709/,"https://www.psxhax.com/threads/updating-to-a-specific-ps4-firmware-guide-by-alexxlopaztico02.1064/,https://www.psxhax.com/threads/ps4-system-software-firmware-6-50-released-dont-update.6661/,https://www.psxhax.com/threads/how-to-delete-ps4-4-07-update-file-help.1293/page-2#post-37800,https://www.psxhax.com/threads/how-to-block-ps4-updates-on-any-playstation-4-firmware-guide.2207/,https://www.psxhax.com/threads/ps4-hen-update-blocker-payload-with-debug-settings-by-celesteblue.3927/",0.00012558632786081154
4110,PS3 MFW (All Releases),https://www.psxhax.com/threads/ps3-mfw-all-releases.76/,https://www.psxhax.com/threads/ps3mfw-builder-v1-0-build-0-3-1-5-ps3mfw-builder-updater-v1-5.537/,0.00012557624026817812
607,"PS3 System Software 4.89 Update Live, Don't Update Your Firmware!",https://www.psxhax.com/threads/ps3-system-software-4-89-update-live-dont-update-your-firmware.12775/,"https://www.psxhax.com/threads/playstation-home-online-1-86-running-on-ps3-4-88-official-firmware-ofw.12744/,https://www.psxhax.com/threads/ps3-system-software-4-88-update-live-dont-update-your-firmware.9926/post-181313,https://www.psxhax.com/threads/retro-city-rampage-dx-and-shakedown-hawaii-ps3-physical-disc-releases.14252/,https://www.psxhax.com/threads/ps3-system-software-4-88-update-live-dont-update-your-firmware.9926/,https://www.psxhax.com/threads/ps3-system-software-4-87-update-live-dont-update-your-firmware.8313/",0.00012553839998101062
1626,GPCS4 PS4 Emulator for PC by Inori Runs We Are Doomed PSN Game!,https://www.psxhax.com/threads/gpcs4-ps4-emulator-for-pc-by-inori-runs-we-are-doomed-psn-game.7313/,"https://www.psxhax.com/threads/nucleus-ps3-ps4-pc-emulator-open-source-project-by-alexaltea.1351/,https://www.psxhax.com/threads/spine-ps4-emulator-for-linux-rumored-demo-video-by-devofspine.6861/,https://www.psxhax.com/threads/ps4-compatibility-layer-uplift-for-orbis-on-windows-updated-by-idc.6900/,https://www.psxhax.com/threads/orbital-ps4-emulator-gets-dualshock-4-support-latest-demo-by-alexaltea.6846/",0.00012551016698340018
3998,ARCH PS3 4.80 Spoof Enabler / Disabler for Custom Firmware,https://www.psxhax.com/threads/arch-ps3-4-80-spoof-enabler-disabler-for-custom-firmware.365/,https://www.psxhax.com/threads/ps3-firmware-4-80-update-arrives-improves-system-stability.359/,0.00012543204394940485
1071,PS5 Redesign Slated for 2022 with 6nm AMD CPU According to Reports,https://www.psxhax.com/threads/ps5-redesign-slated-for-2022-with-6nm-amd-cpu-according-to-reports.9842/,"https://www.psxhax.com/threads/ps5-scene-rules-official-ps5-release-standards-for-groups-signed.8586/,https://www.psxhax.com/threads/playstation-5-price-affected-by-costly-ps5-parts-according-to-reports.7332/,https://www.psxhax.com/threads/ps5-price-499-digital-editon-399-out-november-12-in-north-america.8136/,https://www.psxhax.com/threads/sony-unveils-playstation-5-console-design-at-ps5-future-of-gaming-event.7496/,https://www.psxhax.com/threads/how-to-snatch-a-playstation-5-from-ps5-scalpers-for-the-holidays.8353/",0.00012530456120582106
1733,PS4 Module Dumper Payload for Dumping / Decrypting by SocraticBliss,https://www.psxhax.com/threads/ps4-module-dumper-payload-for-dumping-decrypting-by-socraticbliss.7176/,"https://www.psxhax.com/threads/ps4-kernel-exploit-5-05-by-specterdev-kernel-dumper-and-payloads.5315/,https://www.psxhax.com/threads/ps4-module-loader-for-ida-userland-modules-by-socraticbliss.6945/,https://www.psxhax.com/threads/ps4-module-dumper-payload-for-dumping-decrypting-by-socraticbliss.7176/post-139329,https://www.psxhax.com/threads/locating-a-jailbreakable-ps4-5-05-5-07-firmware-console-in-2019.7130/,https://www.psxhax.com/threads/ps4-kernel-fixup-script-for-ida-7-0-7-2-released-by-socraticbliss.7168/,https://www.psxhax.com/threads/ps4-name-2-nid-plugin-for-ida-7-0-7-2-released-by-socraticbliss.7073/,https://www.psxhax.com/threads/ps4-module-dumper-payload-for-dumping-decrypting-by-socraticbliss.7176/#post-139292",0.0001252202808318676
549,Astro's Playroom (HDD PS5 ASTROBOOT) File Dump via CanalTecniqueza,https://www.psxhax.com/threads/astros-playroom-hdd-ps5-astroboot-file-dump-via-canaltecniqueza.13101/,"https://www.psxhax.com/threads/liborbis-ps4-homebrew-libraries-samples-by-bigboss-trials-fix.2838/,https://www.psxhax.com/threads/first-decrypted-audio-packet-in-ps4-3-50-fw-for-rppc-by-twist3d89.468/,https://www.psxhax.com/threads/ps5-webkit-execution-4-03-rop-userland-exploitation-on-playstation-5.11854/,https://www.psxhax.com/threads/playstation-5-ps5-jailbreak-status.8228/,https://www.psxhax.com/threads/ps5prxy-proxy-server-app-ps5-game-dumps-and-ps5-emc-uart-pinouts.8280/,https://www.psxhax.com/threads/prospero-directory-tree-listing-dumping-ps5-4-03-filesystem-script.12810/,https://www.psxhax.com/threads/dumping-ps5-psn-games-the-proper-way-tutorial-ps5-ftp-payload-update.14432/,https://www.psxhax.com/threads/prospero-directory-tree-listing-dumping-ps5-4-03-filesystem-script.12810/post-204125,https://www.psxhax.com/threads/the-playroom-vr-details-on-free-playstation-vr-ps4-game.857/,https://www.psxhax.com/threads/playstation-vrs-the-playroom-meets-ps4-scene-devkits-testkits.1275/,https://www.psxhax.com/threads/ps5-debug-settings-on-retail-console-ps5-root-keys-obtained-from-software.10350/,https://www.psxhax.com/threads/prospero-app0-list-bd-jb-reimplementation-ps4-9-03-9-04-payload-test.13090/,https://www.psxhax.com/threads/latest-playstation-4-scene-ps4-pkg-releases-by-augety-moemoe.12769/,https://www.psxhax.com/threads/ps4-scene-group-duplex-removes-mandatory-online-title-update-requirements.8058/,https://www.psxhax.com/threads/ps5-4-03-kernel-exploit-payload-bin-loader-host-by-sleirsgoevy.15691/,https://www.psxhax.com/threads/ps4gdb_desktop-how-to-debug-ps4-applications-by-m0rph3us1987.11259/,https://www.psxhax.com/threads/ps4-hacking-9-03-9-04-bd-jb-blu-ray-disc-java-sandbox-escape-by-theflow.13054/,https://www.psxhax.com/threads/driveclub-alpha-read-nfo-ps4-from-abstrakt.358/,https://www.psxhax.com/threads/ps5-scene-rules-official-ps5-release-standards-for-groups-signed.8586/,https://www.psxhax.com/threads/ps5-elf-loader-plugin-for-ida-7-5-with-ps5-symbols-by-flatz.12908/,https://www.psxhax.com/threads/fifa_14_read_nfo_ps4-epeen-fifa-14-ps4-by-epeen-fully-decrypted.764/,https://www.psxhax.com/threads/latest-ps2tops4-pkgs-testing-results-by-bergolino-gamer.10334/,https://www.psxhax.com/threads/ps5-debug-settings-on-retail-console-ps5-root-keys-obtained-from-software.10350/post-185747,https://www.psxhax.com/threads/ps4-pkg-collections-of-fpkg-games-and-apps-showcased.10244/,https://www.psxhax.com/threads/playstation-4-ps4-game-backups-surface-on-internet-details.2103/,https://www.psxhax.com/threads/partial-reimplementation-of-theflows-bd-jb-without-kernel-by-sleirsgoevy.13081/,https://www.psxhax.com/threads/ps5-pkgs-surface-include-share-factory-studio-for-scene-devs-to-examine.8227/,https://www.psxhax.com/threads/triggering-ring0gdb-to-debug-ps4-kernel-via-triggerring0-bin-payload.11364/,https://www.psxhax.com/threads/ps5-hacking-news-bd-jb-blu-ray-disc-java-sandbox-escape-by-theflow.13053/,https://www.psxhax.com/threads/ps4-decrypted-game-dumps-surface-via-knights-of-the-fallen-kotf.2824/,https://www.psxhax.com/threads/the-ps5-scene-gets-first-playstation-5-game-dumps-by-bigbluebox.8294/,https://www.psxhax.com/threads/security-engineer-theflow-to-speak-at-hardwear-io-conference-2022.12974/,https://www.psxhax.com/threads/ps5-system-software-firmware-update-live-ps5update-pup-unpacked.8271/",0.00012509935903979514
1614,"PlayStation Games Playable at PAX East 2020, Show Dates and Times",https://www.psxhax.com/threads/playstation-games-playable-at-pax-east-2020-show-dates-and-times.7331/,https://www.psxhax.com/threads/the-last-of-us-part-ii-ps4-ellie-edition-naughty-dog-pax-east-updates.7326/,0.00012507200356229813
1292,How to Update Codebreaker Cheat Database on PS4 with PS2 Games Tutorial,https://www.psxhax.com/threads/how-to-update-codebreaker-cheat-database-on-ps4-with-ps2-games-tutorial.8219/,https://www.psxhax.com/threads/codebreaker-cheats-for-ps2-pkg-games-ps4-guide-by-codester1389.5189/,0.00012503465706328908
2348,NIOH Trainer for PS4 5.05 Firmware by ShininGami,https://www.psxhax.com/threads/nioh-trainer-for-ps4-5-05-firmware-by-shiningami.5950/,"https://www.psxhax.com/threads/ps4debug-playstation-4-debugger-updates-by-g991-golden.5871/,https://www.psxhax.com/threads/jkpatch-ps4-4-05-jailbreak-kernel-patches-process-memory-view-tool.4235/,https://www.psxhax.com/threads/dark-souls-2-trainer-for-ps4-4-55-firmware-by-shiningami.5157/,https://www.psxhax.com/threads/nioh-trainer-for-ps4-5-05-firmware-by-shiningami.5950/page-4#post-132128",0.0001249138578265438
1719,Monster Hunter World: Iceborne x Horizon Zero Dawn: The Frozen Wilds PS4,https://www.psxhax.com/threads/monster-hunter-world-iceborne-x-horizon-zero-dawn-the-frozen-wilds-ps4.7198/,"https://www.psxhax.com/threads/monster-hunter-world-ps4-pro-le-bundle-and-glacier-white-ps4-pro.3474/,https://www.psxhax.com/threads/monster-hunter-world-iceborne-expansion-joins-new-ps4-releases.7024/",0.0001244999105742718
3371,PS4 Beta 4.50 v3 Sasuke Firmware Hits Testers Offering Bug Fixes,https://www.psxhax.com/threads/ps4-beta-4-50-v3-sasuke-firmware-hits-testers-offering-bug-fixes.1757/,"https://www.psxhax.com/threads/ps4-beta-4-50-v3-sasuke-firmware-hits-testers-offering-bug-fixes.1757/#post-17263,https://www.psxhax.com/threads/sasuke-playstation-4-beta-firmware-4-50-update-video-walkthrough.1659/,https://www.psxhax.com/threads/ps4-file-downloading-to-hdd-viewing-via-sandboxed-browser-testing.1645/,https://www.psxhax.com/threads/ps4-system-software-update-4-50-features-sasuke-beta-firmware.1629/,https://www.psxhax.com/threads/playstation-4-linux-running-on-4-50-beta-seeking-old-phat-ps4-tester.1671/,https://www.psxhax.com/threads/ps4-external-usb-hdd-on-psn-account-used-across-multiple-consoles.1696/",0.00012436043910436304
976,PS5 Compatible SSDs: Crucial P5 Plus NVMe & ADATA XPG Gammix NVMe,https://www.psxhax.com/threads/ps5-compatible-ssds-crucial-p5-plus-nvme-adata-xpg-gammix-nvme.10109/,"https://www.psxhax.com/threads/ps5-beta-firmware-system-software-2-0-04-00-00-adds-m-2-ssd-support-more.10094/,https://www.psxhax.com/threads/how-to-add-install-games-and-use-an-m-2-ssd-with-ps5-beta-firmware-faq.10096/,https://www.psxhax.com/threads/sony-announces-sign-ups-for-ps5-firmware-system-software-beta-program.9974/,https://www.psxhax.com/threads/seagate-confirms-ps5-friendly-firecuda-530-nvme-m-2-pcie-gen-4-ssd.10095/,https://www.psxhax.com/threads/ps5-m-2-ssd-drive-storage-expansion-upgrade-installation-guide.9859/",0.00012434071499122182
550,PS4 SalientOS (Arch Linux) Emulators & SteamDeck Distro via DarkStorm,https://www.psxhax.com/threads/ps4-salientos-arch-linux-emulators-steamdeck-distro-via-darkstorm.13100/,"https://www.psxhax.com/threads/installing-steam-deck-ui-on-ps4-linux-video-tutorial-by-noob404.13049/,https://www.psxhax.com/threads/ps4-linux-debian-11-distro-with-emulators-via-darkstorm-arrives.12668/",0.0001241844430274908
2816,8-bit Memoirs Blu-ray eBook Issue #1 by Misthalu is Released!,https://www.psxhax.com/threads/8-bit-memoirs-blu-ray-ebook-issue-1-by-misthalu-is-released.3154/,https://www.psxhax.com/threads/8-bit-memoirs-ebook-will-be-released-in-december-2017.2780/,0.00012417856831608513
2489,Android App to Host PS4 5.05 Exploit and Payloads by Stooged,https://www.psxhax.com/threads/android-app-to-host-ps4-5-05-exploit-and-payloads-by-stooged.5370/,"https://www.psxhax.com/threads/android-app-to-host-ps4-4-55-exploit-and-payloads-by-stooged.4571/,https://www.psxhax.com/threads/android-app-to-host-ps4-5-05-exploit-and-payloads-by-stooged.5370/page-29#post-118864,https://www.psxhax.com/threads/ps4-kernel-exploit-5-05-by-specterdev-kernel-dumper-and-payloads.5315/",0.0001240588175155763
506,PS4 Linux BzImages for All Versions of PlayStation 4 Console,https://www.psxhax.com/threads/ps4-linux-bzimages-for-all-versions-of-playstation-4-console.13252/,"https://www.psxhax.com/threads/ps4-salientos-arch-linux-emulators-steamdeck-distro-via-darkstorm.13100/,https://www.psxhax.com/threads/multi-boot-ps4-linux-distros-from-external-usb-drive-guide-by-noob404.13240/",0.00012402487561521787
748,PXG4 PS4 FG Disc Game Test 4 Entitlement (CUSA24837 Prod) PKG Leak,https://www.psxhax.com/threads/pxg4-ps4-fg-disc-game-test-4-entitlement-cusa24837-prod-pkg-leak.11772/,"https://www.psxhax.com/threads/playstation-4-ps4-and-playstation-5-ps5-devkit-leak-rumors-surface.9932/,https://www.psxhax.com/threads/ps4-fake-pkg-tools-with-fake-pkg-generator-3-87-patched-for-fpkgs-by-cyb1k.10351/,https://www.psxhax.com/threads/ps4-fake-pkg-tools-with-fake-pkg-generator-3-87-patched-for-fpkgs-by-cyb1k.10351/post-196193,https://www.psxhax.com/threads/ps3-debug-test-dech-and-reference-tool-decr-faq-by-cjpc.390/,https://www.psxhax.com/threads/ps4-to-ps5-free-digital-game-upgrades-maintain-both-separate-versions.8223/,https://www.psxhax.com/threads/pxg4-ps4-full-game-standard-disc-game-test-4-removed-from-ps-store.8079/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/",0.00012385489871515732
1155,DUPLEX on RAGE 2 Update DLC Unlocker & MOEMOE Joins PS4 Scene,https://www.psxhax.com/threads/duplex-on-rage-2-update-dlc-unlocker-moemoe-joins-ps4-scene.9127/,"https://www.psxhax.com/threads/duplex-ps4-fpkgs-latest-fake-package-games-hit-the-ps4scene.9067/,https://www.psxhax.com/threads/floating-discord-channel-psxhax-member-verification-thread.5824/,https://www.psxhax.com/threads/welcome-to-psxhax-psxhacks-everyone.5/,https://www.psxhax.com/threads/ps4-scene-group-duplex-removes-mandatory-online-title-update-requirements.8058/,https://www.psxhax.com/threads/merry-christmas-and-happy-holidays-from-the-psxhax-team.6179/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/",0.00012385142964152802
1146,Latest DUPLEX PS4 FPKG Games Bring Jak to PlayStation 4 Scene,https://www.psxhax.com/threads/latest-duplex-ps4-fpkg-games-bring-jak-to-playstation-4-scene.9175/,"https://www.psxhax.com/threads/floating-discord-channel-psxhax-member-verification-thread.5824/,https://www.psxhax.com/threads/welcome-to-psxhax-psxhacks-everyone.5/,https://www.psxhax.com/threads/ps4jb-ps4-7-02-jailbreak-updates-by-sleirsgoevy-kernel-dump-and-more.8411/,https://www.psxhax.com/threads/duplex-ps4-fake-pkgs-fpkgs-latest-playstation-4-scene-releases.9151/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/",0.00012372471701584502
3370,PSVIMGTools for PS Vita Backing Up / Restoring Data by Yifan Lu,https://www.psxhax.com/threads/psvimgtools-for-ps-vita-backing-up-restoring-data-by-yifan-lu.1762/,"https://www.psxhax.com/threads/psvimg-tools.1762/#post-17331,https://www.psxhax.com/threads/ukakneh-henkaku-ps-vita-jailbreaking-exploit-reversed-by-h.635/",0.00012358711251593828
591,Lamance 0.9 for GTA V 1.38 Mod Menu on PS4 3.50-9.00 by David1337hax,https://www.psxhax.com/threads/lamance-0-9-for-gta-v-1-38-mod-menu-on-ps4-3-50-9-00-by-david1337hax.12840/,"https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/ps4-payload-injector-3-0-windows-gui-app-by-thewizwiki-ps4-elf-injector-by-sonysnightmare.7538/,https://www.psxhax.com/threads/lamance-0-8-1-for-gta-v-1-38-mod-menu-on-ps4-9-00-by-david1337hax.12669/",0.0001235038312710677
1867,All Clients Black Ops 3 (BO3) Zombie PS4 RTM Tool by MrNiato,https://www.psxhax.com/threads/all-clients-black-ops-3-bo3-zombie-ps4-rtm-tool-by-mrniato.7025/,"https://www.psxhax.com/threads/ps4-android-application-apk-to-mod-bo3-1-00-for-5-05-fw-by-mrniato.7054/,https://www.psxhax.com/threads/ps4-kernel-exploit-5-05-by-specterdev-kernel-dumper-and-payloads.5315/,https://www.psxhax.com/threads/ps4-android-apk-for-black-ops-3-bo3-1-26-campaign-mod-by-mrniato.7067/,https://www.psxhax.com/threads/ps4-dev-systems-serial-number-in-depth-research-by-mrniato.6954/,https://www.psxhax.com/threads/netcat-gui-by-modded_warfare-for-playstation-4-payload-injecting.1859/",0.0001229937562162146
1527,Kingdom Save Editor by Xeeynamo Adds FFVII Remake Editing Support,https://www.psxhax.com/threads/kingdom-save-editor-by-xeeynamo-adds-ffvii-remake-editing-support.7425/,"https://www.psxhax.com/threads/kingdom-hearts-3-save-editor-adds-kh2-ps4-save-support-by-xeeynamo.7033/,https://www.psxhax.com/threads/kingdom-hearts-3-ps4-maps-models-and-textures-tool-by-id-daemon.7308/,https://www.psxhax.com/threads/final-fantasy-vii-remake-ps4-combat-tips-from-square-enix.7413/",0.00012290299688008584
2669,PS4 PKG Integrity Checker for PlayStation 4 Packages by MagicSeb25,https://www.psxhax.com/threads/ps4-pkg-integrity-checker-for-playstation-4-packages-by-magicseb25.4290/,https://www.psxhax.com/threads/free-ps2-pub-gen-fake-pkg-tools-ps2-fake-pkg-generator-for-ps4.3594/,0.00012283516767181256
1363,OpenTyrian Beta PS4 Homebrew Game Port Incoming and More!,https://www.psxhax.com/threads/opentyrian-beta-ps4-homebrew-game-port-incoming-and-more.8091/,"https://www.psxhax.com/threads/opentyrian-ps4-pkg-homebrew-game-port-by-cpasjuste.11382/,https://www.psxhax.com/threads/ps4-orbisdev-shader-player-code-and-demo-via-masterzorag.7515/,https://www.psxhax.com/threads/openorbis-ps4-toolchain-now-available-via-the-open-orbis-team.7453/",0.00012264157412221233
691,PS5 DevKit / TestKit Console Manager App by MrNiato and IN0USTAR,https://www.psxhax.com/threads/ps5-devkit-testkit-console-manager-app-by-mrniato-and-in0ustar.12286/,"https://www.psxhax.com/threads/leaked-ps5-dev-kit-prototype-images-surface-from-zoneoftech.7119/,https://www.psxhax.com/threads/ps5-cp-communication-processor-box-playstation-5-dev-prototype-images.9995/,https://www.psxhax.com/threads/dfi-d1000aa-ps5-development-kit-dfi-t1000aa-ps5-testing-kit-hit-ebay.10106/,https://www.psxhax.com/threads/playstation-4-ps4-and-playstation-5-ps5-devkit-leak-rumors-surface.9932/,https://www.psxhax.com/threads/ps5-devkits-playstation-5-development-kits-everywhere.7186/,https://www.psxhax.com/threads/playstation-5-ps5-interface-demonstration-unit-idu-mode-unveiled.10143/,https://www.psxhax.com/threads/ps5-debug-settings-on-retail-console-ps5-root-keys-obtained-from-software.10350/,https://www.psxhax.com/threads/ps5-debug-settings-of-dfi-d1000aa-dev-kit-and-dfi-t1000aa-test-kit.10128/,https://www.psxhax.com/threads/ps5-development-kit-devkit-cooling-system-revealed-in-new-patent.7487/,https://www.psxhax.com/threads/ps4-console-manager-tool-source-for-testkits-devkits-by-mrniato.1424/",0.00012262383048361114
1859,Kingdom Hearts 3 Save Editor Adds KH2 PS4 Save Support by Xeeynamo,https://www.psxhax.com/threads/kingdom-hearts-3-save-editor-adds-kh2-ps4-save-support-by-xeeynamo.7033/,https://www.psxhax.com/threads/kingdom-hearts-iii-ps4-pro-limited-edition-bundle-out-january-29th.6165/,0.00012250257412660937
2434,PS4 Homebrew Vagrant Box Execution & Development by Justanormaldev,https://www.psxhax.com/threads/ps4-homebrew-vagrant-box-execution-development-by-justanormaldev.5848/,https://www.psxhax.com/threads/ps4-kernel-exploit-5-05-by-specterdev-kernel-dumper-and-payloads.5315/,0.00012237726035019327
2696,PS4 4.05 Database Mod to Run Installed Fake PKGs on USB or BD,https://www.psxhax.com/threads/ps4-4-05-database-mod-to-run-installed-fake-pkgs-on-usb-or-bd.3912/,"https://www.psxhax.com/threads/ps4-1-76-database-mod-by-extreme-to-run-installed-pkgs-on-usb-hdd.2682/,https://www.psxhax.com/threads/activate-deactivate-ps4-apps-via-devkit-debug-settings-by-extreme.2642/",0.00012229107259386406
844,PS5 Lead System Architect Mark Cerny on How PlayStation 5 Was Built,https://www.psxhax.com/threads/ps5-lead-system-architect-mark-cerny-on-how-playstation-5-was-built.10398/,"https://www.psxhax.com/threads/seagate-confirms-ps5-friendly-firecuda-530-nvme-m-2-pcie-gen-4-ssd.10095/,https://www.psxhax.com/threads/mark-cerny-reveals-ps5-features-ray-tracing-ssd-and-ps-vr.6740/,https://www.psxhax.com/threads/ps5-news-sonys-mark-cerny-on-playstation-5-hardware-tech-specs.7382/,https://www.psxhax.com/threads/compatible-ps5-m-2-storage-expansion-solid-state-drives-ssds-list.10226/",0.0001222750236275581
3283,Copying PS4 Game Saves to USB 3.0 External PS4 Hard Drives Guide,https://www.psxhax.com/threads/copying-ps4-game-saves-to-usb-3-0-external-ps4-hard-drives-guide.2034/,"https://www.psxhax.com/threads/sony-restricting-ps4-4-50-firmware-to-1-external-hard-disk-drive.1669/,https://www.psxhax.com/threads/downloading-storing-ps4-games-and-apps-to-an-external-hdd-guide.1911/,https://www.psxhax.com/threads/need-help-transferring-ps4-game-saves-to-an-external-drive.2024/#post-21002,https://www.psxhax.com/threads/setting-up-a-usb-3-0-external-hdd-on-ps4-firmware-4-50-guide.1643/,https://www.psxhax.com/threads/ps4-firmware-update-4-50-codename-sasuke-final-is-live-details.1900/,https://www.psxhax.com/threads/ps4-external-usb-hdd-on-psn-account-used-across-multiple-consoles.1696/",0.0001221944768279944
